id,old_category,proposed_category,confidence,reason
f7d9d444-cf26-40b5-9faa-681de208d446,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
e45d3778-0196-4742-bbee-7c050e3bb9f7,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
68dc2d14-9498-42c2-a8a9-0581c57cc870,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
077d9ab5-495b-4353-b4d8-cfecd8cf159d,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
c9126216-39a3-4836-9dc7-cc95bd01cfdc,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
1cd5f3d2-3748-4e37-b0f5-3be5e48e1700,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
286429a8-2b7b-422b-8471-8363f378b3d7,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
3688b35d-45ba-4d63-878d-aa23f8114595,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
889f038a-db95-4324-889d-d25e1f8a8df3,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
c13ad30a-c1c1-436c-aa71-438c9042f71f,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
d1c2e7b0-5398-4ce9-b34d-ef8674ec5f86,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
11d28eef-f280-489b-8614-d8815eb1b2f8,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
0eb201b4-2913-4f33-b84b-b2d27bd0d3ef,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
5e34ab82-4620-46c0-a112-abe18a2a3add,"Culinary & Fondant Moulds","General Silicone Moulds","HIGH","Matched type General Mould"
109a84ce-ba21-40f8-a700-e36006fb6b71,"Culinary & Fondant Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
08b629e5-53f4-4f66-90f9-fd413a4f94f9,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
4b373ac0-85c4-40ec-a9b3-be03101ed46a,"Culinary & Fondant Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
b1ca4c99-02c7-4990-bf84-b42a79f799d4,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
7b720e9f-00e1-4d89-a27d-f569ee1a68fa,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
1b217b73-d39c-42fa-a38d-b8f68b274bae,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
e92ea484-e0c6-4b28-ada2-ccbf24111263,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
d4cc9aa0-5f77-49d7-a422-357be55712d2,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
d86cac03-16a1-4698-ac50-bd2e2a292927,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
627cec55-ebb4-42c9-939b-fd0954a0a990,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
536e6de4-f25b-4c8b-86d4-8a27e950d7e5,"Culinary & Fondant Moulds","General Silicone Moulds","HIGH","Matched type General Mould"
9084ecc6-776d-4293-b1b4-5608f7c489ef,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
4a5626af-06cb-485c-b0d4-9cdc34e3ad8b,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
51ee8bf6-9775-4a7f-90cc-893ae2e06637,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
118c3d90-58f2-4b5f-9a81-11abed4315d7,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
b1ee4987-26c2-42bf-8377-41636a0404eb,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
57938654-441a-451f-91e7-85e58a1869fc,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
71d61fe5-ab70-4d5d-9d76-d6194c45f78b,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
0288a005-9ecf-4dba-93f2-21e65d8e8eec,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
a61a38b1-d4c0-45ec-86ae-983b8d016954,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
6c0d5132-8075-498e-adec-d2195e57320b,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
3cdc3a83-f7a5-45e3-9724-04593612ebd1,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
27043e7c-943d-4dd7-b532-ff117e43b055,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
6b74c82c-80ff-4e69-bd31-885a275c34a2,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
1e8a8879-903a-45a8-b496-5adf91c09a82,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
ca49404c-1aee-4655-b534-a0158eff2021,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
7b9d28eb-f18d-4ec9-97d9-664947920e74,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
3cd67090-7fda-416d-8d02-59538dfdc49e,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
0c4935bb-ff05-49f9-9e06-8b3b0dc8bd79,"Culinary & Fondant Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
e71e8a2d-8b29-4b78-9e9d-17d144ffd237,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
2a36ddc7-ca9c-464e-969f-f9b334d01d86,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
60f1e15d-74b6-465a-8d81-ad190a69a9df,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
411a050f-d78f-4fc6-9020-e08a4220e918,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
64487e53-e641-4efe-bc95-b3bbb7058eeb,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
ee2b57e4-ba67-43fa-8b8b-bfa86ca8cb35,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
0d6fd582-6089-49f2-9624-ef1b164f3f59,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
1d3374a4-0ee3-4f81-97cc-1d97c9cc89b7,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
a72a65a5-24fe-47d7-b8ea-89fad349b767,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
2438af58-8f40-455b-a6ce-87c58a02af2d,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
d6991a52-7b68-42d3-b560-f82b7c81e92b,"Culinary & Fondant Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
227bc8c5-08d8-4cd8-8719-38778be01d8f,"Culinary & Fondant Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
82442eff-9c88-428d-9eb4-babde4b40562,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
07e9d9a9-b0b6-4642-80aa-3ff6cff9ec95,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
7248927e-e0c9-4ccd-a7c9-352263f09bba,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
bc874683-a448-484f-b445-ce10bf0845cd,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
ee2c6475-37e3-4bef-b33c-07409024763d,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
7b6c368b-aca5-4823-bb3f-272cdcdc17ed,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
038052c6-e644-4542-b4d0-2e0925b7b499,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
d4a72770-3b5c-4a40-b389-b5332e21529f,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
76a1ffbf-f8f0-4575-9a5b-ced717fed460,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
a3655a38-a033-4e6a-a7ed-7336a228ed02,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
9a4492b8-5e42-4564-a723-dc141f833293,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
41b13895-786e-4fd3-841c-800b867aa650,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
612553ee-1008-43a5-93f6-1fa43c5eec0f,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
8e2bb4a4-1d6d-4f39-84a6-68ac4f072f18,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
253959de-2767-4434-b687-269be08aafac,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
a4f5b0be-db2b-4227-a15d-60f68260a71a,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
1168f029-444f-43c9-a3e4-5254d017f490,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
269f68a0-b663-4a02-8f71-dbdd3f38c4b9,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
e96f5508-2673-4e24-a619-fe11cc84e6ed,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
45795ddd-1b6e-4d08-951e-94d81dac0fac,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
1202e47d-7a45-4b81-8b94-4e5c70368788,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
659d850e-f8c3-4955-8ff3-33d8bc1cfaac,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
f3503a93-1928-4b9e-a593-7bdf48f034f3,"Culinary & Fondant Moulds","Candle Making Accessories","HIGH","Matched type Accessory/Tool"
abe693ef-0be8-4448-901d-452176240412,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
62dd0edf-a8d5-46b9-ab24-43ebc89865bd,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
29c28722-cd3f-4b78-9873-9823a46154d3,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
9af3c9f8-99be-4202-93c1-88cbf81e4cd3,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
87a883c7-9144-4091-a184-64a79c074e22,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
7ed66c0b-9337-4e1e-a6de-a24a382064dd,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
804fa19d-834c-43cd-8c81-2164245c37ba,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
20ad9399-8177-43bd-8615-6953967abf4a,"Food Safe Flavour Oil","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
d51f4f95-2b2a-44ad-b830-a960f1e355b8,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
6a1a3f46-12a6-4d9d-8b1b-8888eaa01d4a,"Containers & Packaging","Culinary & Fondant Moulds","HIGH","Matched type Culinary Mould"
3dad2b1d-b9ef-47cc-a932-92f19d7aa3a2,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
2bc330c2-6b38-455d-b447-a769a7a3afd6,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
e9b0c683-b13b-442d-9014-4bde49d9b832,"Premium Bases & Waxes","Candle Making Accessories","HIGH","Matched type Wick/Tool"
e92a69d7-f850-4658-bd84-f91d2b0fa362,"Candle & Pillar Moulds","Soap & Bar Moulds","HIGH","Matched type Soap Mould"
1a4b0dc0-4aa5-426e-bb65-e3609b483ad2,"Candle & Pillar Moulds","Containers & Packaging","HIGH","Matched type Bottle/Container"
85ca3db8-5577-4a82-93bb-95b3623da1a2,"Candle & Pillar Moulds","General Silicone Moulds","HIGH","Matched type General Mould"
e42d63ce-9825-48de-a4e1-a5de660bdab6,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
ed03672a-b4af-44bf-9094-1a0c1e4ff681,"Candle & Pillar Moulds","General Silicone Moulds","HIGH","Matched type General Mould"
aea2c802-c79b-49e3-9f07-b359e6719e4b,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
20eb3c07-67d8-4b64-ae55-ecd14fce0611,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
75de1dd6-cc75-4b79-82d3-739c224354df,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
7eae0073-faff-443a-ba5f-18207fe4aeb1,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
3e8c6e87-7fae-49d0-bb19-b8914422a0ab,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
a92c84b1-e491-4351-ae2b-b61909125394,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
1c2ae6ad-d079-4698-b737-633f8a28574b,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
c71f73ef-7c5d-45bd-a40e-3e7bd57dd6aa,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
fb6f525b-75b8-40e0-8562-de43380ba949,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
980cdda8-99dd-4311-96c8-961b28755cb2,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
48b0306a-7781-4e5d-b1f5-aeab991a169e,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
5353cdd2-2dfa-42be-8429-3d0afff1ae24,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
ae1402b6-abb0-412c-ac0a-a518c3bbe2fe,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
6ad8e8cb-8db6-46c6-8d48-5206f8481f56,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
ddcb10a3-d787-4a7e-a2e1-0497229a518e,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
445ef52f-3512-4d68-86c6-53051e915b7c,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
83fdb650-da56-478c-932b-aa0991dad6d8,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
cb5addd1-af15-4113-9c3a-7317a41d62ec,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
c37bb372-f6f0-4a8d-8baf-29846d5f3a88,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
57728b5a-9a7b-42c0-9a61-b8c09184ed86,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
65550360-b9b9-4ce9-9bf5-67f134cd1cd2,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
41c8ba4e-e823-4646-adcf-8c3fc7872b6e,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
7a36427f-8bda-46f2-89ed-b9018d19aceb,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
847ae200-6264-46ff-9fed-5a91d8a30c67,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
c0da7b85-a6dd-4b0f-ba94-4f243f679978,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
ec7bd409-b070-4009-a8a3-3c0d4ee180dc,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
1e49372d-5556-463a-8d62-7d2bddf44331,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
be1a4eb3-8405-4934-90ec-e4e887a8f8de,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
31a60892-228b-4455-aa8b-47037bf725a9,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
bd6f2996-c4a5-4b6f-be9b-922039a85444,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
872f362d-4aa2-4019-b8f5-8101879ddf71,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
680134d8-9021-4a9f-9fea-fa2107bec504,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
5add4612-78de-447b-a7b1-4e8419b17129,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
c6e918ac-cecc-4dcc-9d3c-54c40cf05b3b,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
b6e5f2fe-35ad-4fd1-b00c-a99773bb5c83,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
faf6ca04-7814-4567-bd8d-00baaa244175,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
fd3717a2-41ad-4e6b-86b2-c67ad4204a79,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
8a8060c4-bfa8-4f13-a8d4-3734832f3fe3,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
7dd90d71-b59d-4106-9c88-82f49c19644b,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
be184a5b-ebed-4756-9ba2-4fd28b57449f,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
3e26e133-d6a1-4db3-8f0c-51e40ee04315,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
23d7b704-c8b4-4e90-ab64-c114c93217cb,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
e3085f48-839e-4cab-90c0-8c3978933d57,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
785d8110-6eba-4ae0-96db-6fa580ad6889,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
0531997e-517e-42fd-a8c3-1e7751fa8fbd,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
62837eba-bbd2-4c32-aa85-b050a9805e3b,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
8e907bcc-17c2-45d4-93b0-b4b77926f817,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
a525fcfb-7c3c-44f4-a098-3e9c6e9e002f,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
ac8232bf-d318-454e-9885-698b029fca59,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
21c284dc-a3bc-476e-84d5-0b638d32262a,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
f86ef2ec-071f-4548-83cd-1a7d8c901f6f,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
c2b6357e-2e3d-4439-97cc-91d48bd46c18,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
eafc7a1b-a587-4963-b14f-6b27258c02f8,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
6d7322f3-4fb8-440f-ad7b-88959a4a47fb,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
895294b8-dbc3-466b-ab52-96f1dc504c1b,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
e0d5b302-dfac-4f02-b401-c86a2702dc02,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
6bbfde16-75f0-44ab-a299-c0601bfed185,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
8cc43295-9689-4d79-8935-2eb11ae999f5,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
7c5d950a-9053-4eb7-a8a0-8e16f9c24cc4,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
082e81d0-3205-4920-867c-9b10582026a4,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
fb3b2a68-8f59-4bfa-b74a-ffb1d15eb6b5,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
e7665c3b-4479-4ccc-8213-213df18b56bb,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
45e0ce27-209e-46fc-b1be-d105137a8054,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
bc43260b-ebfa-443d-92d0-9045e778ccdb,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
bf1b3716-c12e-47f6-bd41-a85134b5eef2,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
6e277e5b-7054-4761-80c1-067f4632a693,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
8b686e4f-e650-435a-ac7f-b6b6f2677523,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
58946844-8d81-499f-98b9-ea33a7839d53,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
de38023a-7692-4a1b-8cd9-74706ba2710a,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
3ee2af6b-1300-4ab8-9d0f-79c560404062,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
1695171c-ab92-41fe-9d76-1820de1bb6e3,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
e27c80e4-9061-489e-9ef0-45a2fe836de8,"Candle & Pillar Moulds","Fragrance Oils","HIGH","Matched type Fragrance Oil"
